beta,k,likelihood
0.34693877551020413,0.14142857142857146,8.603903661225082e-15
0.34693877551020413,0.14346938775510204,1.217871603527325e-15
0.34693877551020413,0.14551020408163268,1.5317372527651725e-16
0.34693877551020413,0.14755102040816329,1.7027673845115513e-17
0.34693877551020413,0.1495918367346939,1.6638062503864265e-18
0.34693877551020413,0.1516326530612245,1.4206421799434835e-19
0.34693877551020413,0.1536734693877551,1.05347025579122e-20
0.34693877551020413,0.15571428571428572,6.740500285216282e-22
0.34693877551020413,0.15775510204081633,3.6958867007701204e-23
0.34693877551020413,0.15979591836734697,1.7241122794877415e-24
0.34693877551020413,0.16183673469387755,6.790896634319112e-26
0.34693877551020413,0.16387755102040819,2.2403653868119954e-27
0.34693877551020413,0.1659183673469388,6.138575189101291e-29
0.34693877551020413,0.1679591836734694,1.3845255884779365e-30
0.34693877551020413,0.17,2.5464576891085366e-32
0.363265306122449,0.07,8.338150354201481e-06
0.363265306122449,0.07204081632653062,1.2035147850671353e-05
0.363265306122449,0.07408163265306122,1.6708248847039925e-05
0.363265306122449,0.07612244897959185,2.230062300803942e-05
0.363265306122449,0.07816326530612246,2.860156954603283e-05
0.363265306122449,0.08020408163265307,3.5229017479574555e-05
0.363265306122449,0.08224489795918369,4.164568506785283e-05
0.363265306122449,0.0842857142857143,4.721593891428228e-05
0.363265306122449,0.0863265306122449,5.1299731082103525e-05
0.363265306122449,0.08836734693877552,5.3367358122734774e-05
0.363265306122449,0.09040816326530612,5.3108414178320195e-05
0.363265306122449,0.09244897959183675,5.050524842855601e-05
0.363265306122449,0.09448979591836736,4.584776248337304e-05
0.363265306122449,0.09653061224489796,3.968208325033361e-05
0.363265306122449,0.09857142857142859,3.27049666781621e-05
0.363265306122449,0.1006122448979592,2.563213505090659e-05
0.363265306122449,0.1026530612244898,1.9075493304468708e-05
0.363265306122449,0.10469387755102041,1.3458988604385631e-05
0.363265306122449,0.10673469387755102,8.988276703313634e-06
0.363265306122449,0.10877551020408165,5.671574938541266e-06
0.363265306122449,0.11081632653061226,3.375066340221594e-06
0.363265306122449,0.11285714285714286,1.8903872369229174e-06
0.363265306122449,0.11489795918367349,9.944789130447534e-07
0.363265306122449,0.1169387755102041,4.902854458696646e-07
0.363265306122449,0.1189795918367347,2.2598868445939437e-07
0.363265306122449,0.12102040816326531,9.714602480219487e-08
0.363265306122449,0.12306122448979592,3.884349919508431e-08
0.363265306122449,0.12510204081632653,1.4406417008329666e-08
0.363265306122449,0.12714285714285717,4.94150425325854e-09
0.363265306122449,0.12918367346938775,1.5627076478284165e-09
0.363265306122449,0.1312244897959184,4.5413662140720166e-10
0.363265306122449,0.133265306122449,1.2085975236719824e-10
0.363265306122449,0.1353061224489796,2.9347880857764334e-11
0.363265306122449,0.1373469387755102,6.4773640087161435e-12
0.363265306122449,0.13938775510204082,1.294141220475943e-12
0.363265306122449,0.14142857142857146,2.3305910828208076e-13
0.363265306122449,0.14346938775510204,3.7660816216207783e-14
0.363265306122449,0.14551020408163268,5.4348106280565445e-15
0.363265306122449,0.14755102040816329,6.968991639394156e-16
0.363265306122449,0.1495918367346939,7.898564576870363e-17
0.363265306122449,0.1516326530612245,7.868585537216428e-18
0.363265306122449,0.1536734693877551,6.84955019111962e-19
0.363265306122449,0.15571428571428572,5.1778906017966083e-20
0.363265306122449,0.15775510204081633,3.3770086756081148e-21
0.363265306122449,0.15979591836734697,1.8871634452350398e-22
0.363265306122449,0.16183673469387755,8.970827798842019e-24
0.363265306122449,0.16387755102040819,3.5997970319028857e-25
0.363265306122449,0.1659183673469388,1.2096022437720442e-26
0.363265306122449,0.1679591836734694,3.3746796128552442e-28
0.363265306122449,0.17,7.747354995997746e-30
0.3795918367346939,0.07,1.17871757830597e-05
0.3795918367346939,0.07204081632653062,1.785894579444424e-05
0.3795918367346939,0.07408163265306122,2.6040586870831504e-05
0.3795918367346939,0.07612244897959185,3.652829274183761e-05
0.3795918367346939,0.07816326530612246,4.927181127601603e-05
0.3795918367346939,0.08020408163265307,6.387582578488589e-05
0.3795918367346939,0.08224489795918369,7.954126593161965e-05
0.3795918367346939,0.0842857142857143,9.50792191735326e-05
0.3795918367346939,0.0863265306122449,0.0001090195163252286
0.3795918367346939,0.08836734693877552,0.00011981338330854526
0.3795918367346939,0.09040816326530612,0.0001260994529083066
0.3795918367346939,0.09244897959183675,0.0001269751741865968
0.3795918367346939,0.09448979591836736,0.00012220208958872887
0.3795918367346939,0.09653061224489796,0.00011228286968824206
0.3795918367346939,0.09857142857142859,9.838015292816941e-05
0.3795918367346939,0.1006122448979592,8.209308040219876e-05
0.3795918367346939,0.1026530612244898,6.515041353423097e-05
0.3795918367346939,0.10469387755102041,4.910264645262874e-05
0.3795918367346939,0.10673469387755102,3.5090756241371456e-05
0.3795918367346939,0.10877551020408165,2.3738836729392484e-05
0.3795918367346939,0.11081632653061226,1.5175317534904859e-05
0.3795918367346939,0.11285714285714286,9.149820521629364e-06
0.3795918367346939,0.11489795918367349,5.19300316413472e-06
0.3795918367346939,0.1169387755102041,2.7684610058131497e-06
0.3795918367346939,0.1189795918367347,1.383248211647443e-06
0.3795918367346939,0.12102040816326531,6.462115730042993e-07
0.3795918367346939,0.12306122448979592,2.815617577109672e-07
0.3795918367346939,0.12510204081632653,1.141158249204129e-07
0.3795918367346939,0.12714285714285717,4.290173561651985e-08
0.3795918367346939,0.12918367346938775,1.4916796332993998e-08
0.3795918367346939,0.1312244897959184,4.781794533708041e-09
0.3795918367346939,0.133265306122449,1.4086021643454732e-09
0.3795918367346939,0.1353061224489796,3.799758613337344e-10
0.3795918367346939,0.1373469387755102,9.351874931551238e-11
0.3795918367346939,0.13938775510204082,2.091864784104227e-11
0.3795918367346939,0.14142857142857146,4.2353169495210794e-12
0.3795918367346939,0.14346938775510204,7.728297637221525e-13
0.3795918367346939,0.14551020408163268,1.2651840439539196e-13
0.3795918367346939,0.14755102040816329,1.849330293402574e-14
0.3795918367346939,0.1495918367346939,2.401442382635269e-15
0.3795918367346939,0.1516326530612245,2.7555841455359404e-16
0.3795918367346939,0.1536734693877551,2.778436701324331e-17
0.3795918367346939,0.15571428571428572,2.447157709253515e-18
0.3795918367346939,0.15775510204081633,1.8710609927787301e-19
0.3795918367346939,0.15979591836734697,1.2337337201336096e-20
0.3795918367346939,0.16183673469387755,6.967072618320319e-22
0.3795918367346939,0.16387755102040819,3.3450231610638734e-23
0.3795918367346939,0.1659183673469388,1.3549387389489478e-24
0.3795918367346939,0.1679591836734694,4.592844333952825e-26
0.3795918367346939,0.17,1.2917036052926825e-27
0.3959183673469388,0.07,1.4173816613894493e-05
0.3959183673469388,0.07204081632653062,2.2478434820990622e-05
0.3959183673469388,0.07408163265306122,3.432496589708326e-05
0.3959183673469388,0.07612244897959185,5.0451944768053194e-05
0.3959183673469388,0.07816326530612246,7.135117302313772e-05
0.3959183673469388,0.08020408163265307,9.704731572891568e-05
0.3959183673469388,0.08224489795918369,0.00012688211364966496
0.3959183673469388,0.0842857142857143,0.00015936676059580919
0.3959183673469388,0.0863265306122449,0.0001921726619130382
0.3959183673469388,0.08836734693877552,0.0002223142160361412
0.3959183673469388,0.09040816326530612,0.00024653484819390755
0.3959183673469388,0.09244897959183675,0.0002618459865035244
0.3959183673469388,0.09448979591836736,0.0002661078132962666
0.3959183673469388,0.09653061224489796,0.00025850349366332586
0.3959183673469388,0.09857142857142859,0.00023976707252420216
0.3959183673469388,0.1006122448979592,0.00021208370635704055
0.3959183673469388,0.1026530612244898,0.00017867416094948356
0.3959183673469388,0.10469387755102041,0.00014317106616115564
0.3959183673469388,0.10673469387755102,0.00010895547158051394
0.3959183673469388,0.10877551020408165,7.862516376945035e-05
0.3959183673469388,0.11081632653061226,5.3711435576553106e-05
0.3959183673469388,0.11285714285714286,3.467306788373675e-05
0.3959183673469388,0.11489795918367349,2.111142144763757e-05
0.3959183673469388,0.1169387755102041,1.2099609876131292e-05
0.3959183673469388,0.1189795918367347,6.513739130256123e-06
0.3959183673469388,0.12102040816326531,3.2863660496034347e-06
0.3959183673469388,0.12306122448979592,1.5502156151683755e-06
0.3959183673469388,0.12510204081632653,6.819660155564044e-07
0.3959183673469388,0.12714285714285717,2.7904143910016177e-07
0.3959183673469388,0.12918367346938775,1.0589730398717296e-07
0.3959183673469388,0.1312244897959184,3.716353298126452e-08
0.3959183673469388,0.133265306122449,1.2022589822134572e-08
0.3959183673469388,0.1353061224489796,3.5734261853386742e-09
0.3959183673469388,0.1373469387755102,9.724204399069915e-10
0.3959183673469388,0.13938775510204082,2.4137838770166276e-10
0.3959183673469388,0.14142857142857146,5.444046999332665e-11
0.3959183673469388,0.14346938775510204,1.111055136046164e-11
0.3959183673469388,0.14551020408163268,2.042926778648343e-12
0.3959183673469388,0.14755102040816329,3.368864920513268e-13
0.3959183673469388,0.1495918367346939,4.9582644557377724e-14
0.3959183673469388,0.1516326530612245,6.480051988191595e-15
0.3959183673469388,0.1536734693877551,7.479921922444574e-16
0.3959183673469388,0.15571428571428572,7.582730647054554e-17
0.3959183673469388,0.15775510204081633,6.7107442766612526e-18
0.3959183673469388,0.15979591836734697,5.152259623595621e-19
0.3959183673469388,0.16183673469387755,3.408973446780384e-20
0.3959183673469388,0.16387755102040819,1.9302267137880134e-21
0.3959183673469388,0.1659183673469388,9.28423950327721e-23
0.3959183673469388,0.1679591836734694,3.764068460646379e-24
0.3959183673469388,0.17,1.2757849671349e-25
0.41224489795918373,0.07,1.4829947840257756e-05
0.41224489795918373,0.07204081632653062,2.4556138575694793e-05
0.41224489795918373,0.07408163265306122,3.916792335473445e-05
0.41224489795918373,0.07612244897959185,6.0163427678686716e-05
0.41224489795918373,0.07816326530612246,8.896537364110621e-05
0.41224489795918373,0.08020408163265307,0.00012659699902825891
0.41224489795918373,0.08224489795918369,0.00017327641719611572
0.41224489795918373,0.0842857142857143,0.00022800282873963913
0.41224489795918373,0.0863265306122449,0.0002882488334095549
0.41224489795918373,0.08836734693877552,0.0003498913360299746
0.41224489795918373,0.09040816326530612,0.00040749101561809856
0.41224489795918373,0.09244897959183675,0.00045495803252817654
0.41224489795918373,0.09448979591836736,0.0004865300136699334
0.41224489795918373,0.09653061224489796,0.0004978698137170443
0.41224489795918373,0.09857142857142859,0.0004870100964080776
0.41224489795918373,0.1006122448979592,0.0004548711379944001
0.41224489795918373,0.1026530612244898,0.0004051745253478072
0.41224489795918373,0.10469387755102041,0.0003437445532037054
0.41224489795918373,0.10673469387755102,0.0002773742568719298
0.41224489795918373,0.10877551020408165,0.0002125633375758616
0.41224489795918373,0.11081632653061226,0.0001544595027294251
0.41224489795918373,0.11285714285714286,0.00010624593565782217
0.41224489795918373,0.11489795918367349,6.905610859798931e-05
0.41224489795918373,0.1169387755102041,4.2330749116756816e-05
0.41224489795918373,0.1189795918367347,2.4422779742881053e-05
0.41224489795918373,0.12102040816326531,1.323389381443674e-05
0.41224489795918373,0.12306122448979592,6.71964460237542e-06
0.41224489795918373,0.12510204081632653,3.1895229774604233e-06
0.41224489795918373,0.12714285714285717,1.4116267548770613e-06
0.41224489795918373,0.12918367346938775,5.80977159683555e-07
0.41224489795918373,0.1312244897959184,2.2172101538553076e-07
0.41224489795918373,0.133265306122449,7.82270509731016e-08
0.41224489795918373,0.1353061224489796,2.5434873771824275e-08
0.41224489795918373,0.1373469387755102,7.595701675123572e-09
0.41224489795918373,0.13938775510204082,2.076031997407401e-09
0.41224489795918373,0.14142857142857146,5.173745419455271e-10
0.41224489795918373,0.14346938775510204,1.17103114289313e-10
0.41224489795918373,0.14551020408163268,2.397273539267033e-11
0.41224489795918373,0.14755102040816329,4.41923143061063e-12
0.41224489795918373,0.1495918367346939,7.302068117788873e-13
0.41224489795918373,0.1516326530612245,1.0762052841785717e-13
0.41224489795918373,0.1536734693877551,1.4075339270034187e-14
0.41224489795918373,0.15571428571428572,1.6247240991004457e-15
0.41224489795918373,0.15775510204081633,1.6457783999607184e-16
0.41224489795918373,0.15979591836734697,1.4541613079397606e-17
0.41224489795918373,0.16183673469387755,1.1136248797175536e-18
0.41224489795918373,0.16387755102040819,7.342354120752814e-20
0.41224489795918373,0.1659183673469388,4.1383550668782314e-21
0.41224489795918373,0.1679591836734694,1.979130430640754e-22
0.41224489795918373,0.17,7.968130777721977e-24
0.4285714285714286,0.07,1.3760148114182305e-05
0.4285714285714286,0.07204081632653062,2.3736175284424305e-05
0.4285714285714286,0.07408163265306122,3.9455433971255335e-05
0.4285714285714286,0.07612244897959185,6.318500775164203e-05
0.4285714285714286,0.07816326530612246,9.745608482433455e-05
0.4285714285714286,0.08020408163265307,0.0001447242851391728
0.4285714285714286,0.08224489795918369,0.00020683970738840922
0.4285714285714286,0.0842857142857143,0.0002843681929091282
0.4285714285714286,0.0863265306122449,0.0003758795341080283
0.4285714285714286,0.08836734693877552,0.0004773901624149823
0.4285714285714286,0.09040816326530612,0.0005821860200111706
0.4285714285714286,0.09244897959183675,0.0006812226954996018
0.4285714285714286,0.09448979591836736,0.0007641860133545543
0.4285714285714286,0.09653061224489796,0.0008211122103397617
0.4285714285714286,0.09857142857142859,0.0008442603010512059
0.4285714285714286,0.1006122448979592,0.0008297794187184074
0.4285714285714286,0.1026530612244898,0.0007786948357908937
0.4285714285714286,0.10469387755102041,0.0006968812415822634
0.4285714285714286,0.10673469387755102,0.0005939731831988596
0.4285714285714286,0.10877551020408165,0.0004814830514882746
0.4285714285714286,0.11081632653061226,0.0003706372121090333
0.4285714285714286,0.11285714285714286,0.0002705049295773729
0.4285714285714286,0.11489795918367349,0.0001868609499691891
0.4285714285714286,0.1169387755102041,0.00012195261083577451
0.4285714285714286,0.1189795918367347,7.505085069786107e-05
0.4285714285714286,0.12102040816326531,4.3463387778947123e-05
0.4285714285714286,0.12306122448979592,2.3634850243532316e-05
0.4285714285714286,0.12510204081632653,1.2040520917379697e-05
0.4285714285714286,0.12714285714285717,5.732498752020217e-06
0.4285714285714286,0.12918367346938775,2.5440794003144527e-06
0.4285714285714286,0.1312244897959184,1.0495972898753585e-06
0.4285714285714286,0.133265306122449,4.0139312323183823e-07
0.4285714285714286,0.1353061224489796,1.4185718943162858e-07
0.4285714285714286,0.1373469387755102,4.618188626616789e-08
0.4285714285714286,0.13938775510204082,1.380249091671341e-08
0.4285714285714286,0.14142857142857146,3.773577883092469e-09
0.4285714285714286,0.14346938775510204,9.401940700387129e-10
0.4285714285714286,0.14551020408163268,2.126266064369861e-10
0.4285714285714286,0.14755102040816329,4.3463607568024654e-11
0.4285714285714286,0.1495918367346939,7.994911006493235e-12
0.4285714285714286,0.1516326530612245,1.3171860961397318e-12
0.4285714285714286,0.1536734693877551,1.9341080731869881e-13
0.4285714285714286,0.15571428571428572,2.5179757393989135e-14
0.4285714285714286,0.15775510204081633,2.8905000153415803e-15
0.4285714285714286,0.15979591836734697,2.90889500167628e-16
0.4285714285714286,0.16183673469387755,2.5507169886054963e-17
0.4285714285714286,0.16387755102040819,1.9363156218163497e-18
0.4285714285714286,0.1659183673469388,1.263913073203121e-19
0.4285714285714286,0.1679591836734694,7.04322487655749e-21
0.4285714285714286,0.17,3.3254848905414363e-22
0.4448979591836735,0.07,1.1505545372592431e-05
0.4448979591836735,0.07204081632653062,2.0634255385041534e-05
0.4448979591836735,0.07408163265306122,3.5670874858666375e-05
0.4448979591836735,0.07612244897959185,5.9429851176137484e-05
0.4448979591836735,0.07816326530612246,9.540219555890138e-05
0.4448979591836735,0.08020408163265307,0.0001475182312745219
0.4448979591836735,0.08224489795918369,0.00021963956821483772
0.4448979591836735,0.0842857142857143,0.00031475282408903503
0.4448979591836735,0.0863265306122449,0.00043392173746750447
0.4448979591836735,0.08836734693877552,0.0005751693156260563
0.4448979591836735,0.09040816326530612,0.0007325764254584969
0.4448979591836735,0.09244897959183675,0.0008959487642498359
0.4448979591836735,0.09448979591836736,0.0010513695767761487
0.4448979591836735,0.09653061224489796,0.0011827871406699167
0.4448979591836735,0.09857142857142859,0.0012745025190610741
0.4448979591836735,0.1006122448979592,0.0013140976290235459
0.4448979591836735,0.1026530612244898,0.0012950963664142207
0.4448979591836735,0.10469387755102041,0.001218603390765535
0.4448979591836735,0.10673469387755102,0.0010933749941756485
0.4448979591836735,0.10877551020408165,0.0009342086298118365
0.4448979591836735,0.11081632653061226,0.0007590450306742701
0.4448979591836735,0.11285714285714286,0.0005855701125393432
0.4448979591836735,0.11489795918367349,0.0004282258136508879
0.4448979591836735,0.1169387755102041,0.00029634565534545146
0.4448979591836735,0.1189795918367347,0.00019371249164546508
0.4448979591836735,0.12102040816326531,0.00011937183997148624
0.4448979591836735,0.12306122448979592,6.920401487792155e-05
0.4448979591836735,0.12510204081632653,3.766097247425409e-05
0.4448979591836735,0.12714285714285717,1.919426846661266e-05
0.4448979591836735,0.12918367346938775,9.139047527140174e-06
0.4448979591836735,0.1312244897959184,4.054589973706579e-06
0.4448979591836735,0.133265306122449,1.6715203603653568e-06
0.4448979591836735,0.1353061224489796,6.384527953304211e-07
0.4448979591836735,0.1373469387755102,2.2524760669259847e-07
0.4448979591836735,0.13938775510204082,7.316313520565274e-08
0.4448979591836735,0.14142857142857146,2.180381301030887e-08
0.4448979591836735,0.14346938775510204,5.940248962722802e-09
0.4448979591836735,0.14551020408163268,1.4738232293006805e-09
0.4448979591836735,0.14755102040816329,3.316646018457257e-10
0.4448979591836735,0.1495918367346939,6.740829659196818e-11
0.4448979591836735,0.1516326530612245,1.231781259306182e-11
0.4448979591836735,0.1536734693877551,2.014178329822739e-12
0.4448979591836735,0.15571428571428572,2.9324544025793273e-13
0.4448979591836735,0.15775510204081633,3.7812840623907697e-14
0.4448979591836735,0.15979591836734697,4.294395264098381e-15
0.4448979591836735,0.16183673469387755,4.270383006123836e-16
0.4448979591836735,0.16387755102040819,3.6952298425961104e-17
0.4448979591836735,0.1659183673469388,2.7643063690811934e-18
0.4448979591836735,0.1679591836734694,1.7754389080632278e-19
0.4448979591836735,0.17,9.719428958958787e-21
0.4612244897959184,0.07,8.788435860510335e-06
0.4612244897959184,0.07204081632653062,1.635688191205335e-05
0.4612244897959184,0.07408163265306122,2.9352632725406912e-05
0.4612244897959184,0.07612244897959185,5.077996957587574e-05
0.4612244897959184,0.07816326530612246,8.467451857946833e-05
0.4612244897959184,0.08020408163265307,0.00013605621056056067
0.4612244897959184,0.08224489795918369,0.00021059764901265547
0.4612244897959184,0.0842857142857143,0.00031390300492897176
0.4612244897959184,0.0863265306122449,0.00045035407939162064
0.4612244897959184,0.08836734693877552,0.000621600126667457
0.4612244897959184,0.09040816326530612,0.0008249342043014032
0.4612244897959184,0.09244897959183675,0.0010519666564526979
0.4612244897959184,0.09448979591836736,0.001288106992941667
0.4612244897959184,0.09653061224489796,0.0015133197828847047
0.4612244897959184,0.09857142857142859,0.0017043845155254261
0.4612244897959184,0.1006122448979592,0.0018384786912184637
0.4612244897959184,0.1026530612244898,0.0018974288746503177
0.4612244897959184,0.10469387755102041,0.0018716066246070443
0.4612244897959184,0.10673469387755102,0.001762362817165317
0.4612244897959184,0.10877551020408165,0.001582192250747424
0.4612244897959184,0.11081632653061226,0.0013524411886301434
0.4612244897959184,0.11285714285714286,0.0010991165518853055
0.4612244897959184,0.11489795918367349,0.000847937273176571
0.4612244897959184,0.1169387755102041,0.0006199580888604243
0.4612244897959184,0.1189795918367347,0.0004288222977906682
0.4612244897959184,0.12102040816326531,0.00028009049789515017
0.4612244897959184,0.12306122448979592,0.0001724108641197313
0.4612244897959184,0.12510204081632653,9.980740868814878e-05
0.4612244897959184,0.12714285714285717,5.4215630788518344e-05
0.4612244897959184,0.12918367346938775,2.7569188605308498e-05
0.4612244897959184,0.1312244897959184,1.3091069249783444e-05
0.4612244897959184,0.133265306122449,5.7893354434480175e-06
0.4612244897959184,0.1353061224489796,2.3777674448206754e-06
0.4612244897959184,0.1373469387755102,9.042994456837823e-07
0.4612244897959184,0.13938775510204082,3.1746777747152813e-07
0.4612244897959184,0.14142857142857146,1.0254093642907526e-07
0.4612244897959184,0.14346938775510204,3.0366194941414657e-08
0.4612244897959184,0.14551020408163268,8.21447187250697e-09
0.4612244897959184,0.14755102040816329,2.021979830088136e-09
0.4612244897959184,0.1495918367346939,4.5102440786569474e-10
0.4612244897959184,0.1516326530612245,9.077555805289097e-11
0.4612244897959184,0.1536734693877551,1.6409652060544145e-11
0.4612244897959184,0.15571428571428572,2.6515389826265084e-12
0.4612244897959184,0.15775510204081633,3.810275287002115e-13
0.4612244897959184,0.15979591836734697,4.843336084296261e-14
0.4612244897959184,0.16183673469387755,5.415082341551433e-15
0.4612244897959184,0.16387755102040819,5.293527000751973e-16
0.4612244897959184,0.1659183673469388,4.49603818544955e-17
0.4612244897959184,0.1679591836734694,3.2959051525744877e-18
0.4612244897959184,0.17,2.070789806713985e-19
0.4775510204081633,0.07,6.204272791561649e-06
0.4775510204081633,0.07204081632653062,1.196397232826279e-05
0.4775510204081633,0.07408163265306122,2.2249154732870376e-05
0.4775510204081633,0.07612244897959185,3.989918673445333e-05
0.4775510204081633,0.07816326530612246,6.898602599866772e-05
0.4775510204081633,0.08020408163265307,0.00011497772755904985
0.4775510204081633,0.08224489795918369,0.00018467369208554095
0.4775510204081633,0.0842857142857143,0.00028575372579937484
0.4775510204081633,0.0863265306122449,0.0004257986305543516
0.4775510204081633,0.08836734693877552,0.000610723200169453
0.4775510204081633,0.09040816326530612,0.0008427260659708717
0.4775510204081633,0.09244897959183675,0.0011180862964571998
0.4775510204081633,0.09448979591836736,0.0014253659608812342
0.4775510204081633,0.09653061224489796,0.001744713947655787
0.4775510204081633,0.09857142857142859,0.002048905944940456
0.4775510204081633,0.1006122448979592,0.0023064306706095153
0.4775510204081633,0.1026530612244898,0.0024863742563466873
0.4775510204081633,0.10469387755102041,0.002564205598285317
0.4775510204081633,0.10673469387755102,0.002527063563266599
0.4775510204081633,0.10877551020408165,0.0023770377209937892
0.4775510204081633,0.11081632653061226,0.0021313450487011774
0.4775510204081633,0.11285714285714286,0.0018191584069560376
0.4775510204081633,0.11489795918367349,0.0014758633101827107
0.4775510204081633,0.1169387755102041,0.0011363111481064669
0.4775510204081633,0.1189795918367347,0.0008288876404805366
0.4775510204081633,0.12102040816326531,0.0005718290488079796
0.4775510204081633,0.12306122448979592,0.00037237880376894347
0.4775510204081633,0.12510204081632653,0.0002284424951070129
0.4775510204081633,0.12714285714285717,0.00013173880243441474
0.4775510204081633,0.12918367346938775,7.125433673850959e-05
0.4775510204081633,0.1312244897959184,3.606011978855344e-05
0.4775510204081633,0.133265306122449,1.703168555876299e-05
0.4775510204081633,0.1353061224489796,7.487467253255615e-06
0.4775510204081633,0.1373469387755102,3.055090287063932e-06
0.4775510204081633,0.13938775510204082,1.1535047188793392e-06
0.4775510204081633,0.14142857142857146,4.0173643331877696e-07
0.4775510204081633,0.14346938775510204,1.2862696098261655e-07
0.4775510204081633,0.14551020408163268,3.7727010088502166e-08
0.4775510204081633,0.14755102040816329,1.0098965734257595e-08
0.4775510204081633,0.1495918367346939,2.4574778901759e-09
0.4775510204081633,0.1516326530612245,5.413514793950455e-10
0.4775510204081633,0.1536734693877551,1.0748170324964907e-10
0.4775510204081633,0.15571428571428572,1.9144239851974087e-11
0.4775510204081633,0.15775510204081633,3.0441195469460632e-12
0.4775510204081633,0.15979591836734697,4.2989225100161554e-13
0.4775510204081633,0.16183673469387755,5.36244228622588e-14
0.4775510204081633,0.16387755102040819,5.874503399274372e-15
0.4775510204081633,0.1659183673469388,5.617566084904238e-16
0.4775510204081633,0.1679591836734694,4.6592040417168806e-17
0.4775510204081633,0.17,3.329099518608301e-18
0.4938775510204082,0.07,4.088677309330722e-06
0.4938775510204082,0.07204081632653062,8.156732235277752e-06
0.4938775510204082,0.07408163265306122,1.5695784623370427e-05
0.4938775510204082,0.07612244897959185,2.9131221804656493e-05
0.4938775510204082,0.07816326530612246,5.214280631081225e-05
0.4938775510204082,0.08020408163265307,8.99946316342322e-05
0.4938775510204082,0.08224489795918369,0.00014973608267790804
0.4938775510204082,0.0842857142857143,0.0002401039619591132
0.4938775510204082,0.0863265306122449,0.00037092322594138507
0.4938775510204082,0.08836734693877552,0.0005518262985215595
0.4938775510204082,0.09040816326530612,0.0007902207985138632
0.4938775510204082,0.09244897959183675,0.0010886489523552361
0.4938775510204082,0.09448979591836736,0.0014419726958083718
0.4938775510204082,0.09653061224489796,0.0018351115056521217
0.4938775510204082,0.09857142857142859,0.002242227778034313
0.4938775510204082,0.1006122448979592,0.0026281653172278113
0.4938775510204082,0.1026530612244898,0.0029525171074305584
0.4938775510204082,0.10469387755102041,0.0031759686596396254
0.4938775510204082,0.10673469387755102,0.0032677312739652626
0.4938775510204082,0.10877551020408165,0.0032122469686263143
0.4938775510204082,0.11081632653061226,0.003013232374417756
0.4938775510204082,0.11285714285714286,0.002693686995694807
0.4938775510204082,0.11489795918367349,0.0022916156843671293
0.4938775510204082,0.1169387755102041,0.001852524369399267
0.4938775510204082,0.1189795918367347,0.0014207483797538533
0.4938775510204082,0.12102040816326531,0.0010319522004753935
0.4938775510204082,0.12306122448979592,0.000708600951875607
0.4938775510204082,0.12510204081632653,0.0004590971550583643
0.4938775510204082,0.12714285714285717,0.0002800769735850026
0.4938775510204082,0.12918367346938775,0.0001605370080165488
0.4938775510204082,0.1312244897959184,8.625737634435287e-05
0.4938775510204082,0.133265306122449,4.333907767266025e-05
0.4938775510204082,0.1353061224489796,2.030964092314638e-05
0.4938775510204082,0.1373469387755102,8.85269784338175e-06
0.4938775510204082,0.13938775510204082,3.578846493929521e-06
0.4938775510204082,0.14142857142857146,1.3377530239422683e-06
0.4938775510204082,0.14346938775510204,4.6086128876603264e-07
0.4938775510204082,0.14551020408163268,1.4582858897701554e-07
0.4938775510204082,0.14755102040816329,4.223053922117441e-08
0.4938775510204082,0.1495918367346939,1.1149819977898849e-08
0.4938775510204082,0.1516326530612245,2.6731285669300303e-09
0.4938775510204082,0.1536734693877551,5.794807551017393e-10
0.4938775510204082,0.15571428571428572,1.1307838207174159e-10
0.4938775510204082,0.15775510204081633,1.976915288768338e-11
0.4938775510204082,0.15979591836734697,3.0810411914213727e-12
0.4938775510204082,0.16183673469387755,4.258154184464536e-13
0.4938775510204082,0.16387755102040819,5.18975782373644e-14
0.4938775510204082,0.1659183673469388,5.545351139047475e-15
0.4938775510204082,0.1679591836734694,5.162754077348463e-16
0.4938775510204082,0.17,4.160739426733088e-17
0.5102040816326532,0.07,2.53703789006638e-06
0.5102040816326532,0.07204081632653062,5.229007202023283e-06
0.5102040816326532,0.07408163265306122,1.0397059508206033e-05
0.5102040816326532,0.07612244897959185,1.9943062929974015e-05
0.5102040816326532,0.07816326530612246,3.6900355010573573e-05
0.5102040816326532,0.08020408163265307,6.585209305330227e-05
0.5102040816326532,0.08224489795918369,0.00011332537160471922
0.5102040816326532,0.0842857142857143,0.00018801653099235872
0.5102040816326532,0.0863265306122449,0.0003006374301915323
0.5102040816326532,0.08836734693877552,0.00046313586628701244
0.5102040816326532,0.09040816326530612,0.0006870765295844153
0.5102040816326532,0.09244897959183675,0.0009811112356052545
0.5102040816326532,0.09448979591836736,0.0013477343545565113
0.5102040816326532,0.09653061224489796,0.0017798784427292256
0.5102040816326532,0.09857142857142859,0.0022582563825155676
0.5102040816326532,0.1006122448979592,0.0027505450185571737
0.5102040816326532,0.1026530612244898,0.003213368841576004
0.5102040816326532,0.10469387755102041,0.0035974877552256822
0.5102040816326532,0.10673469387755102,0.003855683990847192
0.5102040816326532,0.10877551020408165,0.003951827980692249
0.5102040816326532,0.11081632653061226,0.0038688652645461124
0.5102040816326532,0.11285714285714286,0.003613389049004789
0.5102040816326532,0.11489795918367349,0.0032152038111517302
0.5102040816326532,0.1169387755102041,0.002721705880582823
